,date,VN30 TRI,VNMID TRI,VNSML TRI,VN100 TRI,VNALL TRI,VNDIAMON TRI,VNFINLEA TRI,VNFINSEL TRI
265,12.08.2016,660.61,875.48,832.39,651.76,664.32,1005.18,1092.3,1064.48
266,15.08.2016,665.3,882.39,835.49,656.34,668.75,1005.18,1092.3,1064.48
267,16.08.2016,666.1,890.14,842.69,657.71,670.31,1005.18,1092.3,1064.48
268,17.08.2016,670.61,897.89,846.06,662.33,674.84,1005.18,1092.3,1064.48
269,18.08.2016,672.72,896.33,844.88,663.7,676.14,1005.18,1092.3,1064.48
270,19.08.2016,676.16,891.56,842.35,665.15,677.33,1005.18,1092.3,1064.48
271,22.08.2016,669.96,888.27,832.31,659.68,671.4,1005.18,1092.3,1064.48
272,23.08.2016,673.54,891.02,833.41,663.82,675.65,1005.18,1092.3,1064.48
273,24.08.2016,673.57,887.43,837.54,663.38,675.62,1005.18,1092.3,1064.48
274,25.08.2016,673.36,888.53,841.43,663.37,675.83,1005.18,1092.3,1064.48
275,26.08.2016,681.3,891.6,844.31,669.14,681.3,1005.18,1092.3,1064.48
276,29.08.2016,680.8,884.52,829.08,668.01,679.53,1005.18,1092.3,1064.48
277,30.08.2016,685.96,890.92,830.22,672.81,684.06,1005.18,1092.3,1064.48
278,31.08.2016,690.16,897.44,832.88,677.28,688.52,1005.18,1092.3,1064.48
279,01.09.2016,683.77,898.95,837.71,673.03,684.84,1005.18,1092.3,1064.48
280,05.09.2016,679.61,894.37,839.46,669.13,681.38,1005.18,1092.3,1064.48
281,06.09.2016,680.59,900.19,839.26,670.45,682.37,1005.18,1092.3,1064.48
282,07.09.2016,679.31,904.24,838.45,669.69,681.35,1005.18,1092.3,1064.48
283,08.09.2016,683.94,910.46,843.59,674.2,685.9,1005.18,1092.3,1064.48
284,09.09.2016,684.1,911.57,847.36,674.73,686.59,1005.18,1092.3,1064.48
285,12.09.2016,676.8,896.8,832.43,667.42,679,1005.18,1092.3,1064.48
286,13.09.2016,676.98,894.05,832.22,667.03,678.71,1005.18,1092.3,1064.48
287,14.09.2016,671.92,891.5,828.1,662.56,674.18,1005.18,1092.3,1064.48
288,15.09.2016,670.44,894.23,824.01,663.41,674.98,1005.18,1092.3,1064.48
289,16.09.2016,664.57,891.26,822.25,659.7,671.55,1005.18,1092.3,1064.48
290,19.09.2016,674.4,896.87,825.99,666.55,677.83,1005.18,1092.3,1064.48
291,20.09.2016,679.42,902.26,830.61,671.06,682.31,1005.18,1092.3,1064.48
292,21.09.2016,683.35,901.95,835.05,674.6,686.12,1005.18,1092.3,1064.48
293,22.09.2016,688.41,909.84,840.04,679.63,691.07,1005.18,1092.3,1064.48
294,23.09.2016,690.49,908,844.93,681.23,693.06,1005.18,1092.3,1064.48
295,26.09.2016,692.35,912.47,846.58,683.62,695.47,1005.18,1092.3,1064.48
296,27.09.2016,697.66,919.04,850.92,689.22,701.05,1005.18,1092.3,1064.48
297,28.09.2016,695.54,923.47,848.21,687.68,699.23,1005.18,1092.3,1064.48
298,29.09.2016,0,0,0,0,0,0,0,0
299,30.09.2016,694.92,922.38,844.52,686.93,698.27,1005.18,1092.3,1064.48
300,03.10.2016,688.66,924.97,846.59,682.24,693.87,1005.18,1092.3,1064.48
301,04.10.2016,688.11,915.93,837.7,680.88,692.23,1005.18,1092.3,1064.48
302,05.10.2016,690.25,919.07,839.36,682.77,694.03,1005.18,1092.3,1064.48
303,06.10.2016,689.39,921.57,845.81,682.06,693.69,1005.18,1092.3,1064.48
304,07.10.2016,683.59,918.98,843.7,677.75,689.62,1005.18,1092.3,1064.48
305,10.10.2016,672.89,910.07,837.36,668.31,680.36,1005.18,1092.3,1064.48
306,11.10.2016,681.8,911.24,840.28,674.45,686.18,1005.18,1092.3,1064.48
307,12.10.2016,680.1,915.52,841.94,674.36,686.27,1005.18,1092.3,1064.48
308,13.10.2016,685.35,917.51,848.22,678.83,690.93,1005.18,1092.3,1064.48
309,14.10.2016,684.62,917.37,853.52,678.54,691.12,1005.18,1092.3,1064.48
310,17.10.2016,677.2,915.84,849.31,673.14,685.82,1005.18,1092.3,1064.48
311,18.10.2016,680.18,913.73,850.95,674.9,687.61,1005.18,1092.3,1064.48
312,19.10.2016,686.5,913.75,850.77,679.95,692.49,1005.18,1092.3,1064.48
313,20.10.2016,684.17,907.37,853.15,676.71,689.53,1005.18,1092.3,1064.48
314,21.10.2016,682.11,898.89,853.43,673.39,686.43,1005.18,1092.3,1064.48
315,24.10.2016,674.95,888.73,848,666.15,679.3,1005.18,1092.3,1064.48
316,25.10.2016,671.43,884.83,841.85,662.9,675.87,1005.18,1092.3,1064.48
317,26.10.2016,668.2,886.66,839.07,661.01,673.92,1005.18,1092.3,1064.48
318,27.10.2016,670.67,887.83,838.47,663.29,676.09,1005.18,1092.3,1064.48
319,28.10.2016,675.97,892.9,841.11,667.94,680.56,1005.18,1092.3,1064.48
320,31.10.2016,670.71,889.88,836.02,663.47,676.03,1005.18,1092.3,1064.48
321,01.11.2016,669.49,889.95,836.87,662.8,675.51,1005.18,1092.3,1064.48
322,02.11.2016,662.71,880.28,831.02,656.05,668.84,1005.18,1092.3,1064.48
323,03.11.2016,659.25,874.72,826.71,652.78,665.59,1005.18,1092.3,1064.48
324,04.11.2016,658.97,877.25,822.92,653.01,665.53,1005.18,1092.3,1064.48
325,07.11.2016,666.65,883.55,829.31,659.39,671.81,1005.18,1092.3,1064.48
326,08.11.2016,668.84,881.8,829.33,660.56,672.89,1005.18,1092.3,1064.48
327,09.11.2016,661.97,875.33,819.04,654.53,666.63,1005.18,1092.3,1064.48
328,10.11.2016,668.72,885.77,836.73,661.35,674.14,1005.18,1092.3,1064.48
329,11.11.2016,668.82,883.81,836.1,661.61,674.49,1005.18,1092.3,1064.48
330,14.11.2016,660.62,880.25,834.25,654.54,667.61,1005.18,1092.3,1064.48
331,15.11.2016,664.14,877.11,833.58,656.01,668.84,1005.18,1092.3,1064.48
332,16.11.2016,665.4,877.37,836.56,657.14,670.15,1005.18,1092.3,1064.48
333,17.11.2016,662.59,877.85,833.05,655.38,668.3,1005.18,1092.3,1064.48
334,18.11.2016,660.85,873.12,831.49,652.96,665.88,1005.18,1092.3,1064.48
335,21.11.2016,665.56,870.75,832.01,655.8,668.58,1005.18,1092.3,1064.48
336,22.11.2016,670.65,871.84,831.32,659.73,672.23,1005.18,1092.3,1064.48
337,23.11.2016,674.64,873.05,830.14,662.39,674.52,1005.18,1092.3,1064.48
338,24.11.2016,674.51,873.16,832.12,661.85,674.01,1005.18,1092.3,1064.48
339,25.11.2016,670.25,869.21,830.75,657.91,670.2,1005.18,1092.3,1064.48
340,28.11.2016,656.96,860.36,824.84,646.54,659.15,1005.18,1092.3,1064.48
341,29.11.2016,652.83,851.55,823.75,642.37,655.34,1005.18,1092.3,1064.48
342,30.11.2016,659.2,856.27,827.82,648.36,661.37,1005.18,1092.3,1064.48
343,01.12.2016,658.85,856.17,830.13,647.66,660.73,1005.18,1092.3,1064.48
344,02.12.2016,656.86,853.26,829.51,645.74,658.92,1005.18,1092.3,1064.48
345,05.12.2016,652.35,845.49,830.16,641.21,654.82,1005.18,1092.3,1064.48
346,06.12.2016,642.9,835.94,818.59,632.79,646.27,1005.18,1092.3,1064.48
347,07.12.2016,641.59,839.1,816.29,632.46,645.8,1005.18,1092.3,1064.48
348,08.12.2016,646.23,841.49,815.9,636.43,649.53,1005.18,1092.3,1064.48
349,09.12.2016,646.43,845.29,807.92,637.41,649.93,1005.18,1092.3,1064.48
350,12.12.2016,639.33,835.66,790.91,630.49,642.38,1005.18,1092.3,1064.48
351,13.12.2016,632.95,828.89,784.3,624.51,636.34,1005.18,1092.3,1064.48
352,14.12.2016,641.87,836.39,797.49,632.08,644.2,1005.18,1092.3,1064.48
353,15.12.2016,639.77,831.08,797.67,628.9,641.06,1005.18,1092.3,1064.48
354,16.12.2016,647.9,842.44,795.72,637.13,648.66,1005.18,1092.3,1064.48
355,19.12.2016,650.83,845.67,799.47,639.69,651.25,1005.18,1092.3,1064.48
356,20.12.2016,643.41,841.53,796,632.81,644.37,1005.18,1092.3,1064.48
357,21.12.2016,645.3,843.7,799.91,634.48,646.16,1005.18,1092.3,1064.48
358,22.12.2016,645.86,840.08,796.31,633.97,645.41,1005.18,1092.3,1064.48
359,23.12.2016,648.37,838.66,793.04,635.53,646.67,1005.18,1092.3,1064.48
360,26.12.2016,649.71,836.26,788.77,635.64,646.39,1005.18,1092.3,1064.48
361,27.12.2016,651.59,837.59,786.93,637.71,648.33,1005.18,1092.3,1064.48
362,28.12.2016,653.02,837.57,786.78,638.43,648.91,1005.18,1092.3,1064.48
363,29.12.2016,655.42,840.04,791.16,641.07,651.8,1005.18,1092.3,1064.48
364,30.12.2016,656.74,839.22,793.44,641.35,652.07,1005.18,1092.3,1064.48
365,03.01.2017,662.68,844.07,793.48,646.18,656.48,1005.18,1092.3,1064.48
366,04.01.2017,664.38,849.52,792.73,648.64,658.78,1005.18,1092.3,1064.48
367,05.01.2017,666.62,846.57,796.17,649.63,659.93,1005.18,1092.3,1064.48
368,06.01.2017,668.21,847.49,794.89,651.17,661.35,1005.18,1092.3,1064.48
369,09.01.2017,670.37,847.05,795.5,652.55,662.68,1005.18,1092.3,1064.48
370,10.01.2017,671.38,845.98,795.08,652.85,662.88,1005.18,1092.3,1064.48
371,11.01.2017,675.61,849.74,794.77,656.57,666.33,1005.18,1092.3,1064.48
372,12.01.2017,674.41,851.97,795.68,656.23,666.08,1005.18,1092.3,1064.48
373,13.01.2017,672.12,851.63,797.15,654.8,664.92,1005.18,1092.3,1064.48
374,16.01.2017,665.14,847.73,790.11,649.15,659.18,1005.18,1092.3,1064.48
375,17.01.2017,670.23,845.54,787.15,651.88,661.43,1005.18,1092.3,1064.48
376,18.01.2017,665.56,844.03,782.25,648.2,657.65,1005.18,1092.3,1064.48
377,19.01.2017,663.35,843.33,780.23,646.56,656,1005.18,1092.3,1064.48
378,20.01.2017,666.8,848.25,782.59,649.97,659.32,1005.18,1092.3,1064.48
379,23.01.2017,668,846.64,781.75,650.67,659.96,1005.18,1092.3,1064.48
380,24.01.2017,672.1,853.76,787.77,654.56,663.84,1005.18,1092.3,1064.48
381,25.01.2017,677.85,862.34,796.11,660.43,669.89,1005.18,1092.3,1064.48
382,02.02.2017,686.46,865.38,800.91,667.79,677.22,1005.18,1092.3,1064.48
383,03.02.2017,684.57,862.23,799.51,665.84,675.31,1005.18,1092.3,1064.48
384,06.02.2017,687.57,864.19,800.26,668.35,677.68,1005.18,1092.3,1064.48
385,07.02.2017,690.15,866.05,803.75,670.72,680.17,1005.18,1092.3,1064.48
386,08.02.2017,691.72,869.78,807.23,672.46,681.99,1005.18,1092.3,1064.48
387,09.02.2017,692.62,874.15,814.38,673.83,683.71,1005.18,1092.3,1064.48
388,10.02.2017,692.57,880.11,816.67,674.71,684.64,1005.18,1092.3,1064.48
389,13.02.2017,696.67,890.05,823.64,679.3,689.29,1005.18,1092.3,1064.48
390,14.02.2017,697.46,887.02,828.32,679.23,689.48,1005.18,1092.3,1064.48
391,15.02.2017,703.4,890.96,836.69,684.92,695.54,1005.18,1092.3,1064.48
392,16.02.2017,701.97,891.08,834.26,683.59,694.03,1005.18,1092.3,1064.48
393,17.02.2017,702.37,898.43,836.57,684.84,695.23,1005.18,1092.3,1064.48
394,20.02.2017,701.8,913.85,847.58,687.66,698.73,1005.18,1092.3,1064.48
395,21.02.2017,705.96,918.03,856.74,691.84,703.34,1005.18,1092.3,1064.48
396,22.02.2017,702.9,919.5,853.81,689.65,701.03,1005.18,1092.3,1064.48
397,23.02.2017,703.2,921.85,854.17,690.06,701.36,1005.18,1092.3,1064.48
398,24.02.2017,697.29,924.86,854.85,686.68,698.39,1005.18,1092.3,1064.48
399,27.02.2017,702.24,925.33,857.46,690.51,702.16,1005.18,1092.3,1064.48
400,28.02.2017,694.35,917.79,854.88,683.23,695.16,1005.18,1092.3,1064.48
401,01.03.2017,692.54,917.75,851.18,681.74,693.48,1005.18,1092.3,1064.48
402,02.03.2017,690.19,918.68,850.28,679.85,691.54,1005.18,1092.3,1064.48
403,03.03.2017,693.37,919.19,847.99,682.36,693.75,1005.18,1092.3,1064.48
404,06.03.2017,695.31,925.39,853.66,685.05,696.68,1005.18,1092.3,1064.48
405,07.03.2017,696.67,932.32,858.39,687.12,698.86,1005.18,1092.3,1064.48
406,08.03.2017,699.39,938.32,860.32,690,701.6,1005.18,1092.3,1064.48
407,09.03.2017,701.31,935.77,859.97,690.76,702.22,1005.18,1092.3,1064.48
408,10.03.2017,700.45,936.91,857.03,690.28,701.56,1005.18,1092.3,1064.48
409,13.03.2017,699.58,935.62,859.98,689.42,700.95,1005.18,1092.3,1064.48
410,14.03.2017,702.53,938.71,862.76,692.1,703.61,1005.18,1092.3,1064.48
411,15.03.2017,700.53,941.28,864.78,691.25,703,1005.18,1092.3,1064.48
412,16.03.2017,705.28,949.67,869.55,696.4,708.15,1005.18,1092.3,1064.48
413,17.03.2017,705.58,948.22,872.57,696.26,708.2,1005.18,1092.3,1064.48
414,20.03.2017,713.68,955.94,880.02,703.03,714.82,1005.18,1092.3,1064.48
415,21.03.2017,717.55,959.53,879.55,705.82,717.15,1005.18,1092.3,1064.48
416,22.03.2017,715.72,948.43,867.04,702.84,713.68,1005.18,1092.3,1064.48
417,23.03.2017,727.71,950.09,868.85,712.38,722.85,1005.18,1092.3,1064.48
418,24.03.2017,730.29,946.02,870.41,713.61,724.14,1005.18,1092.3,1064.48
419,27.03.2017,732.12,952.06,868.38,715.99,726.2,1005.18,1092.3,1064.48
420,28.03.2017,726.65,951.09,867.38,711.68,722.08,1005.18,1092.3,1064.48
421,29.03.2017,728.34,957.29,867.11,714.18,724.42,1005.18,1092.3,1064.48
422,30.03.2017,731.07,960.68,872.34,717,727.46,1005.18,1092.3,1064.48
423,31.03.2017,731.83,960.98,872.66,717.31,727.67,1005.18,1092.3,1064.48
424,03.04.2017,735.54,966.03,873.82,720.79,730.95,1005.18,1092.3,1064.48
425,04.04.2017,738.01,965.69,873.84,722.63,732.69,1005.18,1092.3,1064.48
426,05.04.2017,729.56,964.76,875.2,716.31,726.9,1005.18,1092.3,1064.48
427,07.04.2017,736.47,964.78,875.17,721.19,731.39,1005.18,1092.3,1064.48
428,10.04.2017,735.71,972.17,876.37,722.11,732.43,1005.18,1092.3,1064.48
429,11.04.2017,736.99,975.57,877.6,723.79,734.12,1005.18,1092.3,1064.48
430,12.04.2017,731.15,970.26,870.83,718.64,728.87,1005.18,1092.3,1064.48
431,13.04.2017,726.21,972.07,869.36,715.52,725.99,1005.18,1092.3,1064.48
432,14.04.2017,716.42,963.48,862.64,706.72,717.28,1005.18,1092.3,1064.48
433,17.04.2017,706.77,949.39,853.19,697.56,708.32,1005.18,1092.3,1064.48
434,18.04.2017,713.53,956.33,857.7,703.82,714.4,1005.18,1092.3,1064.48
435,19.04.2017,717.73,971.52,862.28,709.48,719.83,1005.18,1092.3,1064.48
436,20.04.2017,712.04,968.69,862.12,704.55,715.06,1005.18,1092.3,1064.48
437,21.04.2017,710.24,974.33,860.59,704.22,714.62,1005.18,1092.3,1064.48
438,24.04.2017,704.41,974.35,856.51,699.79,710.2,1005.18,1092.3,1064.48
439,25.04.2017,705.99,977.35,858.65,701.5,711.9,1005.18,1092.3,1064.48
440,26.04.2017,711.22,985.61,865.77,706.66,717.16,1005.18,1092.3,1064.48
441,27.04.2017,719.49,992.86,873.63,714.31,724.87,1005.18,1092.3,1064.48
442,28.04.2017,718.57,993.01,876.06,713.9,724.72,1005.18,1092.3,1064.48
443,03.05.2017,723.32,997.83,880.65,717.9,728.7,1005.18,1092.3,1064.48
444,04.05.2017,725.99,1002.19,886.81,720.74,731.79,1005.18,1092.3,1064.48
445,05.05.2017,0,0,0,0,0,0,0,0
446,08.05.2017,720.51,1021.61,906.4,719.87,732.11,1005.18,1092.3,1064.48
447,09.05.2017,727.88,1033.6,916.68,726.97,739.27,1005.18,1092.3,1064.48
448,10.05.2017,730.47,1033.62,917.41,728.7,740.92,1005.18,1092.3,1064.48
449,11.05.2017,730.99,1033.54,920.99,729.09,741.51,1005.18,1092.3,1064.48
450,12.05.2017,730.8,1041.31,928.04,730.32,743.11,1005.18,1092.3,1064.48
451,15.05.2017,735.43,1055.83,940.28,736.1,749.21,1005.18,1092.3,1064.48
452,16.05.2017,732.99,1049.51,933.29,733.55,746.43,1005.18,1092.3,1064.48
453,17.05.2017,736.65,1055.34,934.09,737.52,750.29,1005.18,1092.3,1064.48
454,18.05.2017,735.52,1052.94,924.86,736.17,748.43,1005.18,1092.3,1064.48
455,19.05.2017,743.07,1058.75,926.62,742.52,754.48,1005.18,1092.3,1064.48
456,22.05.2017,752.76,1057.27,923.12,749.57,760.91,1005.18,1092.3,1064.48
457,23.05.2017,750.39,1053.54,923.23,747.27,758.82,1005.18,1092.3,1064.48
458,24.05.2017,761,1065.11,928.35,756.51,767.67,1005.18,1092.3,1064.48
459,25.05.2017,760.02,1075.73,933.63,757.18,768.53,1005.18,1092.3,1064.48
460,26.05.2017,762.64,1079.63,937.1,760.2,771.66,1005.18,1092.3,1064.48
461,29.05.2017,766.24,1078.13,940.53,762.49,773.99,1005.18,1092.3,1064.48
462,30.05.2017,754.8,1063.81,929.03,751.55,763.03,1005.18,1092.3,1064.48
463,31.05.2017,756.87,1063.98,927.11,753.02,764.28,1005.18,1092.3,1064.48
464,01.06.2017,763.59,1069.66,931.79,759.16,770.38,1005.18,1092.3,1064.48
465,02.06.2017,762.07,1076.41,939.03,759.12,770.75,1005.18,1092.3,1064.48
466,05.06.2017,765.69,1073.05,944.39,761.5,773.41,1005.18,1092.3,1064.48
467,06.06.2017,777.31,1079.32,948.93,770.81,782.33,1005.18,1092.3,1064.48
468,07.06.2017,782.07,1084.14,954.2,775.1,786.66,1005.18,1092.3,1064.48
469,08.06.2017,782.43,1085.48,952.03,775.67,787.04,1005.18,1092.3,1064.48
470,09.06.2017,785.27,1080.97,951.26,777.06,788.31,1005.18,1092.3,1064.48
471,12.06.2017,781.73,1080.81,946.7,774.77,785.9,1005.18,1092.3,1064.48
472,13.06.2017,786.66,1082.57,948.57,778.79,789.77,1005.18,1092.3,1064.48
473,14.06.2017,791.05,1081.27,950.54,781.09,791.98,1005.18,1092.3,1064.48
474,15.06.2017,792.17,1085.32,950.87,783,793.83,1005.18,1092.3,1064.48
475,16.06.2017,795.86,1090.2,951.68,786.65,797.26,1005.18,1092.3,1064.48
476,19.06.2017,803.74,1102.65,956.33,794.55,804.94,1005.18,1092.3,1064.48
477,20.06.2017,806.04,1108.59,958.64,796.57,806.84,1005.18,1092.3,1064.48
478,21.06.2017,806.22,1111.36,957.81,797.53,807.74,1005.18,1092.3,1064.48
479,22.06.2017,804.2,1123.18,963.14,797.63,808.07,1005.18,1092.3,1064.48
480,23.06.2017,804.52,1133.98,968.45,799.66,810.3,1005.18,1092.3,1064.48
481,26.06.2017,807.24,1136.9,967.38,802.49,812.91,1005.18,1092.3,1064.48
482,27.06.2017,801.16,1124.13,963.03,795.98,806.61,1005.18,1092.3,1064.48
483,28.06.2017,803.57,1128.7,966.79,798.65,809.39,1005.18,1092.3,1064.48
484,29.06.2017,807.93,1134.9,972.72,802.63,813.41,1005.18,1092.3,1064.48
485,30.06.2017,812.39,1137.97,972.31,806.86,817.46,1005.18,1092.3,1064.48
486,03.07.2017,812.8,1138.97,974.47,807.03,817.7,1005.18,1092.3,1064.48
487,04.07.2017,810.8,1135.09,977.07,804.76,815.71,1005.18,1092.3,1064.48
488,05.07.2017,812.87,1140.3,984.01,807.1,818.32,1005.18,1092.3,1064.48
489,06.07.2017,817.87,1140.48,990.8,810.97,822.4,1005.18,1092.3,1064.48
490,07.07.2017,808.35,1134.97,984.42,802.68,814.15,1005.18,1092.3,1064.48
491,10.07.2017,796.87,1117.47,978.67,790.85,802.67,1005.18,1092.3,1064.48
492,11.07.2017,798.95,1124.58,983.95,794.18,806.21,1005.18,1092.3,1064.48
493,12.07.2017,804.07,1134.6,993.12,800.07,812.37,1005.18,1092.3,1064.48
494,13.07.2017,808.09,1139.31,996.73,803.81,816.11,1005.18,1092.3,1064.48
495,14.07.2017,806.61,1142.18,997.04,803.08,815.39,1005.18,1092.3,1064.48
496,17.07.2017,791.35,1132.29,989.96,790.12,802.79,1005.18,1092.3,1064.48
497,18.07.2017,786.82,1118.17,986.22,784.51,797.38,1005.18,1092.3,1064.48
498,19.07.2017,783.05,1124.96,989.46,783,796.21,1005.18,1092.3,1064.48
499,20.07.2017,781.85,1119.68,990.81,781.31,794.71,1005.18,1092.3,1064.48
500,21.07.2017,773.18,1108.63,987.84,773.31,787.1,1005.18,1092.3,1064.48
501,24.07.2017,774.32,1098.29,982.37,772.43,785.97,1005.18,1092.3,1064.48
502,25.07.2017,783.67,1107.76,987.63,780.76,794.07,1005.18,1092.3,1064.48
503,26.07.2017,792.02,1129.59,1001.75,790.71,804.24,1005.18,1092.3,1064.48
504,27.07.2017,789.8,1128.1,1002.33,788.79,802.48,1005.18,1092.3,1064.48
505,28.07.2017,796.34,1135.08,1007.03,794.8,808.38,1005.18,1092.3,1064.48
506,31.07.2017,803.12,1134.91,1009.1,799.85,813.22,1005.18,1092.3,1064.48
507,01.08.2017,805.37,1131.06,1011.53,800.63,814.02,1005.18,1092.3,1064.48
508,02.08.2017,803.06,1125.79,1012.49,798.26,811.91,1005.18,1092.3,1064.48
509,03.08.2017,805.01,1129.83,1022.62,800.58,814.72,1005.18,1092.3,1064.48
510,04.08.2017,808.79,1133.06,1033.11,803.88,818.41,1005.18,1092.3,1064.48
511,07.08.2017,810.53,1134.15,1049.74,805.28,820.66,1005.18,1092.3,1064.48
512,08.08.2017,805.58,1121.95,1055.36,799.46,815.48,1005.18,1092.3,1064.48
513,09.08.2017,787.73,1103.66,1040.54,782.98,799.11,1005.18,1092.3,1064.48
514,10.08.2017,789.92,1099.4,1030.95,784.02,799.6,1005.18,1092.3,1064.48
515,11.08.2017,791.59,1099.51,1019.26,785.29,800.12,1005.18,1092.3,1064.48
516,14.08.2017,799.42,1110.57,1024.45,792.84,807.49,1005.18,1092.3,1064.48
517,15.08.2017,793.76,1106.83,1021.19,787.81,802.55,1005.18,1092.3,1064.48
518,16.08.2017,797.27,1108.36,1019.33,790.5,804.93,1005.18,1092.3,1064.48
519,17.08.2017,791.65,1093.08,1007.45,784.04,798.24,1005.18,1092.3,1064.48
520,18.08.2017,792.82,1094.13,1013.07,785.13,799.59,1005.18,1092.3,1064.48
521,21.08.2017,792.14,1093.59,1008.55,784.53,798.76,1005.18,1092.3,1064.48
522,22.08.2017,786.32,1086.99,996.33,779.13,792.99,1005.18,1092.3,1064.48
523,23.08.2017,791.54,1089.72,990.9,783.45,796.72,1005.18,1092.3,1064.48
524,24.08.2017,796.46,1095.04,989.9,787.91,800.84,1005.18,1092.3,1064.48
525,25.08.2017,800.1,1096.77,994.57,791.02,804.02,1005.18,1092.3,1064.48
526,28.08.2017,807.43,1104.3,994.9,797.7,810.3,1005.18,1092.3,1064.48
527,29.08.2017,803.78,1105.25,987.49,795.17,807.47,1005.18,1092.3,1064.48
528,30.08.2017,814.75,1107.47,987.22,804.05,815.8,1005.18,1092.3,1064.48
529,31.08.2017,820.62,1103.08,985.74,807.64,819.11,1005.18,1092.3,1064.48
